text,source,timestamp
Chúc mừng bạn đã trúng thưởng 10.000.000 từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://verify21-secure.org để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản BaoViet Bank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://nhanthuong47.vip.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ VNDirect, nhận ngay tại http://nhanthuong68-secure.org. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Bac A Bank của bạn. Vui lòng xác minh tại http://vcb97.info để tránh bị khóa.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Woori Bank Vietnam của bạn tại http://verify45-bank.net để tránh bị khóa.",sms_scam,2024-05-22
Vui lòng truy cập http://verify14-secure.org để biết thêm chi tiết.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vaynhanh23-secure.org để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Giao Hang Tiet Kiem. Nhận ngay tại http://nhanthuong39.top trước khi hết hạn.,sms_scam,2024-05-22
"TUYỂN DỤNG ACB Securities: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0986475815.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Mercedes. Vui lòng truy cập http://tcb91.vip để nhận giải thưởng.,sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://vaynhanh65-secure.org.",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb86.vip để biết thêm chi tiết.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Now 200.000 VND. Vui lòng truy cập http://vcb64.online để nhận giải thưởng.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản Citibank Vietnam số tiền 1500.000 VND. ủy giao dịch tại http://vaynhanh21.cc.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản TPBank của bạn. Vui lòng xác minh tại http://tcb95-verify.com để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Tiki, nhận ngay tại http://nhanthuong41.cc. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb35.club để biết thêm chi tiết.",sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://verify97.online.",sms_scam,2024-05-22
Tài khoản CIMB Vietnam của bạn bị tạm khóa. Vui lòng đăng nhập tại http://vcb68.club để xác thực.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản PVcomBank của bạn tại http://secure57.info để tránh bị khóa.",sms_scam,2024-05-22
"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://vcb56-verify.com.",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://secure79.xyz.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản GPBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vcb71.vip để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Kienlongbank của bạn. Vui lòng xác minh tại http://nhanthuong44-bank.net để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản VCB của bạn tại http://verify57.vip để tránh bị khóa.",sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://tcb63-secure.org.",sms_scam,2024-05-22
Tài khoản LienVietPostBank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://vaynhanh58.online để xác thực.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản LienVietPostBank của bạn. Vui lòng xác minh tại http://tcb48-secure.org để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản VIB số tiền 2600.000 VND. ủy giao dịch tại http://tcb51.top.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản VietinBank của bạn. Vui lòng xác minh tại http://nhanthuong70-bank.net để tránh bị khóa.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Boxme. Nhận ngay tại http://verify31.vip trước khi hết hạn.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://vcb50.xyz.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản VietinBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://support50.cc.,sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của Bac A Bank, nhận ngay Smart TV Samsung 55 inch tại http://secure45.club.",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://secure87-bank.net.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Apple Watch Series 8 từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://verify60.vip để nhận giải thưởng.,sms_scam,2024-05-22
Vui lòng truy cập http://tcb13.xyz để biết thêm chi tiết.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vcb30-secure.org.",sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://vcb54.club.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Lazada 2.000.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://nhanthuong70.vip để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Nam A Bank của bạn. Vui lòng xác minh tại http://verify55.top để tránh bị khóa.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng TPBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support21-bank.net để kiểm tra.,sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng 10.000.000. Truy cập http://vcb71-verify.com để nhận thưởng ngay.,sms_scam,2024-05-22
Tài khoản BaoViet Bank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://vaynhanh91.online để xác thực.,sms_scam,2024-05-22
Vui lòng truy cập http://nhanthuong43.top để biết thêm chi tiết.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://support38.xyz.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Samsung Galaxy S23. Vui lòng truy cập http://vaynhanh24-secure.org để nhận giải thưởng.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản SCB của bạn. Vui lòng xác minh tại http://vaynhanh28.info để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản LienVietPostBank của bạn tại http://verify75.club để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Sacombank của bạn. Vui lòng xác minh tại http://nhanthuong12.club để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Techcombank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://verify83-bank.net để kiểm tra.,sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Xe Vision. Truy cập http://nhanthuong84.online để nhận thưởng ngay.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản ABBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://verify81.online để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://vcb92-verify.com.",sms_scam,2024-05-22
"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://vcb60.vip.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản GPBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://verify81.club.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb43-verify.com để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Giao Hang Nhanh, nhận ngay tại http://nhanthuong58.vip.",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://secure46.cc.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ ACB Securities. Nhận ngay tại http://support84-bank.net trước khi hết hạn.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản VCB số tiền 800.000 VND. ủy giao dịch tại http://support17.info.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://vaynhanh95-secure.org.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://secure87.online.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản LienVietPostBank số tiền 1600.000 VND. ủy giao dịch tại http://verify72.cc.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://vaynhanh93-verify.com.,sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của Standard Chartered Vietnam, nhận ngay Voucher Gojek 250.000 VND tại http://verify51.top.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Techcom Securities. Nhận ngay tại http://vcb61.top.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Woori Bank Vietnam của bạn tại http://support77.online để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Saigonbank 190373966290.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Lixi. Nhận ngay tại http://tcb29-bank.net trước khi hết hạn.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản VPBank của bạn tại http://nhanthuong67.vip để tránh bị khóa.",sms_scam,2024-05-22
Vui lòng truy cập http://support59.top để biết thêm chi tiết.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Now 200.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://nhanthuong86.vip để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản HDBank số tiền 4500.000 VND. ủy giao dịch tại http://verify59.info.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản MBBank của bạn tại http://vaynhanh31.cc để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
Tài khoản CIMB Vietnam của bạn bị tạm khóa. Vui lòng đăng nhập tại http://vcb97.xyz để xác thực.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Citibank Vietnam của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://secure87.cc để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://verify42-verify.com để biết thêm chi tiết.",sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của HSBC Vietnam, nhận ngay Voucher VNPay 400.000 VND tại http://vcb86.top.",sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản SCB của bạn tại http://nhanthuong14.top để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Mercedes. Vui lòng truy cập http://vcb21.top để nhận giải thưởng.,sms_scam,2024-05-22
"TUYỂN DỤNG Lalamove: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0984273345.",sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Voucher Shopee 1.000.000 VND. Truy cập http://nhanthuong41.info để nhận thưởng ngay.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Techcombank của bạn tại http://tcb35.cc để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vaynhanh75-verify.com để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK OCB 190352151755.",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://support20.vip.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vaynhanh17.cc để biết thêm chi tiết.",sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://verify17-bank.net.,sms_scam,2024-05-22
Tài khoản ACB của bạn bị tạm khóa. Vui lòng đăng nhập tại http://vcb80.info để xác thực.,sms_scam,2024-05-22
Tài khoản Woori Bank Vietnam của bạn bị tạm khóa. Vui lòng đăng nhập tại http://nhanthuong54.top để xác thực.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://vaynhanh92.club.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Now 200.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://tcb21.top để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://vaynhanh67-secure.org.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Saigonbank của bạn tại http://vaynhanh41-bank.net để tránh bị khóa.",sms_scam,2024-05-22
"TUYỂN DỤNG MoMo: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0931632097.",sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://secure13-secure.org.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản MSB của bạn. Vui lòng xác minh tại http://secure49.vip để tránh bị khóa.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb61.xyz để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản Bac A Bank của bạn. Vui lòng xác minh tại http://support63.vip để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng MSB của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vaynhanh99-verify.com để kiểm tra.,sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://nhanthuong48.cc.",sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vcb10-secure.org.",sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản MSB của bạn tại http://tcb24.cc để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vcb65.info để biết thêm chi tiết.",sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://secure99-bank.net.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản VCB của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://support37.online để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://verify61.club.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản SCB của bạn. Vui lòng xác minh tại http://verify53-secure.org để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ J&T Express, nhận ngay tại http://tcb65.online. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Voucher Now 200.000 VND. Truy cập http://nhanthuong43-verify.com để nhận thưởng ngay.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản VietinBank của bạn. Vui lòng xác minh tại http://nhanthuong88.online để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ Ahamove. Nhận ngay tại http://secure47.xyz.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản MSB số tiền 2100.000 VND. ủy giao dịch tại http://verify90.cc.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ VPS, nhận ngay tại http://support64.online.",sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng VPBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vaynhanh78.vip để kiểm tra.,sms_scam,2024-05-22
Tài khoản ACB của bạn bị tạm khóa. Vui lòng đăng nhập tại http://verify15.top để xác thực.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://vcb11.cc để được hỗ trợ nhanh chóng.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Shopee, nhận ngay tại http://vcb54.cc. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://tcb26.cc.",sms_scam,2024-05-22
"TUYỂN DỤNG ACB Securities: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0954935895.",sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Sendo, nhận ngay tại http://secure23.cc. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://vaynhanh79-verify.com để biết thêm chi tiết.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản Standard Chartered Vietnam của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://nhanthuong69.vip.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản HSBC Vietnam số tiền 1000.000 VND. ủy giao dịch tại http://vcb98-secure.org.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify85.online.,sms_scam,2024-05-22
"TUYỂN DỤNG GHN Express: Việc nhẹ lương cao, thu nhập 500k-1tr/ngày. IB Zalo 0926395953.",sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của HDBank, nhận ngay Iphone 14 Pro tại http://tcb54.info.",sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Woori Bank Vietnam của bạn tại http://secure61.vip để tránh bị khóa.",sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản SCB của bạn. Vui lòng xác minh tại http://tcb61-secure.org để tránh bị khóa.,sms_scam,2024-05-22
Vui lòng truy cập http://support73-verify.com để biết thêm chi tiết.,sms_scam,2024-05-22
Vui lòng truy cập http://vaynhanh24.xyz để biết thêm chi tiết.,sms_scam,2024-05-22
Tài khoản MSB của bạn bị tạm khóa. Vui lòng đăng nhập tại http://support67.info để xác thực.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản BIDV của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://verify83.top.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản VPBank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vaynhanh28-secure.org.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản BIDV số tiền 300.000 VND. ủy giao dịch tại http://vcb86.top.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://verify97-bank.net để biết thêm chi tiết.",sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng Samsung Galaxy S23. Truy cập http://verify82-secure.org để nhận thưởng ngay.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng VIB của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support95.top để kiểm tra.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://verify34.club để biết thêm chi tiết.",sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Sacombank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vcb34.club để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản Standard Chartered Vietnam số tiền 1900.000 VND. ủy giao dịch tại http://tcb28.top.,sms_scam,2024-05-22
Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản VIB của bạn. Vui lòng xác minh tại http://support10.online để tránh bị khóa và bảo vệ tài sản của bạn.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://vaynhanh12-verify.com.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb16-secure.org để biết thêm chi tiết.",sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://tcb17.info.",sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://nhanthuong33.cc.",sms_scam,2024-05-22
Tài khoản Citibank Vietnam của bạn bị tạm khóa. Vui lòng đăng nhập tại http://verify74.cc để xác thực.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ ZaloPay, nhận ngay tại http://verify46.top. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản CIMB Vietnam của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vcb26.info.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://secure35-bank.net để biết thêm chi tiết và nhận khoản vay.",sms_scam,2024-05-22
Tài khoản VCB của bạn bị tạm khóa. Vui lòng đăng nhập tại http://vaynhanh59.vip để xác thực.,sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng VIB của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vcb57.cc để kiểm tra và bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Lazada 2.000.000 VND. Vui lòng truy cập http://tcb55.vip để nhận giải thưởng.,sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ FPTS. Nhận ngay tại http://vcb68.info.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://tcb70.info.",sms_scam,2024-05-22
Vui lòng truy cập http://vcb48.club để biết thêm chi tiết.,sms_scam,2024-05-22
"Bạn có một gói quà tặng từ Baemin, nhận ngay tại http://secure34.xyz. Đừng bỏ lỡ cơ hội này!",sms_scam,2024-05-22
"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK PVcomBank 190351852167.",sms_scam,2024-05-22
Vui lòng truy cập http://nhanthuong73.cc để biết thêm chi tiết.,sms_scam,2024-05-22
Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://secure37-secure.org.,sms_scam,2024-05-22
Phát hiện giao dịch bất thường tại tài khoản LienVietPostBank số tiền 1200.000 VND. ủy giao dịch tại http://secure70.xyz.,sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản Techcombank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vcb50.cc.,sms_scam,2024-05-22
"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Eximbank của bạn tại http://tcb27.info để tránh bị khóa và bảo vệ tài sản của bạn.",sms_scam,2024-05-22
Cảnh báo bảo mật: Tài khoản SHB của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://secure92.vip để bảo vệ tài khoản của bạn.,sms_scam,2024-05-22
"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://verify30.vip để biết thêm chi tiết.",sms_scam,2024-05-22
Cảnh báo: Tài khoản ngân hàng Nam A Bank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support57.online để kiểm tra.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vcb65-verify.com.",sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://vaynhanh96.vip.,sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://secure80-secure.org.,sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của ABBank, nhận ngay 10.000.000 tại http://tcb53.info.",sms_scam,2024-05-22
Vui lòng truy cập http://secure32.info để biết thêm chi tiết.,sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của HDBank, nhận ngay Voucher Tiki 500.000 VND tại http://secure82.top.",sms_scam,2024-05-22
Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify85-verify.com.,sms_scam,2024-05-22
Chúc mừng thuê bao quý khách đã trúng thưởng 100.000.000. Truy cập http://support97.xyz để nhận thưởng ngay.,sms_scam,2024-05-22
Chúc mừng bạn đã trúng thưởng Voucher Now 200.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vcb76-verify.com để nhận giải thưởng ngay hôm nay.,sms_scam,2024-05-22
"Bạn đã thắng lớn trong chương trình khuyến mãi của Woori Bank Vietnam, nhận ngay Ipad Pro tại http://tcb52-secure.org.",sms_scam,2024-05-22
Thông báo: Bạn có một gói quà tặng từ VNDirect. Nhận ngay tại http://support72.xyz trước khi hết hạn.,sms_scam,2024-05-22
"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://vaynhanh44.xyz.",sms_scam,2024-05-22
"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://nhanthuong83.info.",sms_scam,2024-05-22
