text,source,timestamp
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Phan ơi?",sms_safe,2024-05-22
Mã OTP của bạn là 387780. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A448.,sms_safe,2024-05-22
Mã OTP của bạn là 539524. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Đơn hàng từ Grab đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Đơn hàng Be của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
DongA Bank: Số dư tài khoản thay đổi -4600.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C378. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Sacombank: Quý khách vừa nhận được 4300.000 VND từ Thành. Số dư mới: 4300.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 233711. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Đơn hàng từ FedEx đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Mã OTP của bạn là 840559. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A363.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C168. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Mã OTP của bạn là 351456. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi Vinaphone!,sms_safe,2024-05-22
Mã OTP của bạn là 133585. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Chúc mừng Hòa đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 6 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Mã OTP của bạn là 270111. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Mã OTP của bạn là 500338. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Đơn hàng từ TCBS đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
SCB: Giao dịch chuyển khoản 4300.000 VND thành công. Số dư hiện tại: 4300.0000 VND.,sms_safe,2024-05-22
ABBank: Giao dịch rút tiền 1400.000 VND thành công. Số dư hiện tại: 1400.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B438. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Chúc mừng Hương đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Nam A Bank: Bạn vừa nhận được 900.000 VND từ Diệu. Số dư mới: 900.0000 VND.,sms_safe,2024-05-22
CIMB Vietnam: Giao dịch rút tiền 1200.000 VND thành công. Số dư hiện tại: 1200.0000 VND.,sms_safe,2024-05-22
Chúc mừng sinh nhật Hạnh! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A287.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 6 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Đơn hàng TikTok của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
MSB: Số dư tài khoản thay đổi -4900.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 7 lúc 15 giờ chiều.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 6 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
VPBank: Giao dịch rút tiền 3800.000 VND thành công. Số dư hiện tại: 3800.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C246. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
SeABank: Bạn vừa nhận được 2700.000 VND từ Phước. Số dư mới: 2700.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 774466. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Mã OTP của bạn là 508387. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B124. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 5 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 5 lúc 15 giờ chiều.,sms_safe,2024-05-22
Mã OTP của bạn là 757793. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
OceanBank: Bạn vừa nhận được 1200.000 VND từ Vương. Số dư mới: 1200.0000 VND.,sms_safe,2024-05-22
Chúc mừng Linh đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Mã OTP của bạn là 538981. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Techcombank: Giao dịch rút tiền 1500.000 VND thành công. Số dư hiện tại: 1500.0000 VND.,sms_safe,2024-05-22
ACB: Giao dịch chuyển khoản 5000.000 VND thành công. Số dư hiện tại: 5000.0000 VND.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi UPS!,sms_safe,2024-05-22
Mã OTP của bạn là 179671. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Chúc mừng sinh nhật Bảo! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 6 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Mã OTP của bạn là 345186. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B386. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Nam A Bank: Số dư tài khoản thay đổi -2600.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Chúc mừng sinh nhật Trâm! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
GPBank: Giao dịch chuyển khoản 900.000 VND thành công. Số dư hiện tại: 900.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Khánh ơi?",sms_safe,2024-05-22
Chúc mừng Sỹ đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A208.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B405. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 6 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Mã OTP của bạn là 232004. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi Baemin!,sms_safe,2024-05-22
Đơn hàng Tiki của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
GPBank: Giao dịch chuyển khoản 1300.000 VND thành công. Số dư hiện tại: 1300.0000 VND.,sms_safe,2024-05-22
Đơn hàng Foody của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Mã OTP của bạn là 594174. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
TPBank: Bạn vừa nhận được 3400.000 VND từ Tín. Số dư mới: 3400.0000 VND.,sms_safe,2024-05-22
Sacombank: Bạn vừa nhận được 900.000 VND từ Tấn. Số dư mới: 900.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ Sendo đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Chúc mừng sinh nhật Giang! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Citibank Vietnam: Giao dịch chuyển khoản 3300.000 VND thành công. Số dư hiện tại: 3300.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 4 lúc 15 giờ chiều.,sms_safe,2024-05-22
PVcomBank: Bạn vừa nhận được 2300.000 VND từ Tùng. Số dư mới: 2300.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B160. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
OceanBank: Bạn vừa nhận được 4200.000 VND từ Nhã. Số dư mới: 4200.0000 VND.,sms_safe,2024-05-22
Woori Bank Vietnam: Giao dịch chuyển khoản 2300.000 VND thành công. Số dư hiện tại: 2300.0000 VND.,sms_safe,2024-05-22
MSB: Giao dịch chuyển khoản 1900.000 VND thành công. Số dư hiện tại: 1900.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 881302. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Mã OTP của bạn là 967867. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 5 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
ABBank: Bạn vừa nhận được 2900.000 VND từ Anh. Số dư mới: 2900.0000 VND.,sms_safe,2024-05-22
OceanBank: Quý khách vừa nhận được 4100.000 VND từ Lâm. Số dư mới: 4100.0000 VND.,sms_safe,2024-05-22
Chúc mừng Tú đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
VCB: Bạn vừa nhận được 4400.000 VND từ Hạnh. Số dư mới: 4400.0000 VND.,sms_safe,2024-05-22
SHB: Giao dịch chuyển khoản 100.000 VND thành công. Số dư hiện tại: 100.0000 VND.,sms_safe,2024-05-22
Chúc mừng sinh nhật Nhã! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C389. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Mã OTP của bạn là 884698. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Đơn hàng FPTS của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 5 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Đơn hàng từ ZaloPay đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 4 lúc 15 giờ chiều.,sms_safe,2024-05-22
Đơn hàng ACB Securities của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Mã OTP của bạn là 136046. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
ABBank: Giao dịch rút tiền 2700.000 VND thành công. Số dư hiện tại: 2700.0000 VND.,sms_safe,2024-05-22
TPBank: Giao dịch chuyển khoản 4800.000 VND thành công. Số dư hiện tại: 4800.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 539008. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Mã OTP của bạn là 479646. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Sacombank: Quý khách vừa nhận được 800.000 VND từ Hải. Số dư mới: 800.0000 VND.,sms_safe,2024-05-22
MBBank: Quý khách vừa nhận được 800.000 VND từ Linh. Số dư mới: 800.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 2 lúc 15 giờ chiều.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 2 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
MSB: Giao dịch rút tiền 800.000 VND thành công. Số dư hiện tại: 800.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B121. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
HSBC Vietnam: Bạn vừa nhận được 1300.000 VND từ Trâm. Số dư mới: 1300.0000 VND.,sms_safe,2024-05-22
TPBank: Quý khách vừa nhận được 4300.000 VND từ Vũ. Số dư mới: 4300.0000 VND.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A239.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 6 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Mã OTP của bạn là 687300. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Chúc mừng Trường đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Đơn hàng từ VNPay đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Chúc mừng sinh nhật Lý! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Sỹ ơi?",sms_safe,2024-05-22
Đơn hàng Lazada của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Đơn hàng từ Citus đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
ACB: Giao dịch rút tiền 2300.000 VND thành công. Số dư hiện tại: 2300.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ AirPay đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B332. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Đơn hàng từ Voso đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Chúc mừng Vỹ đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Eximbank: Bạn vừa nhận được 3600.000 VND từ Nghĩa. Số dư mới: 3600.0000 VND.,sms_safe,2024-05-22
SHB: Giao dịch rút tiền 1600.000 VND thành công. Số dư hiện tại: 1600.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C296. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi VNPay!,sms_safe,2024-05-22
Đơn hàng Now của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Mã OTP của bạn là 844036. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
VPBank: Quý khách vừa nhận được 2200.000 VND từ Bảo. Số dư mới: 2200.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ Lixi đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
OCB: Giao dịch chuyển khoản 4300.000 VND thành công. Số dư hiện tại: 4300.0000 VND.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Châu ơi?",sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C133. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
MBBank: Bạn vừa nhận được 3000.000 VND từ Anh. Số dư mới: 3000.0000 VND.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 7 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Mã OTP của bạn là 906369. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Vân ơi?",sms_safe,2024-05-22
VietinBank: Quý khách vừa nhận được 200.000 VND từ Thanh. Số dư mới: 200.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Đơn hàng Shopee của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 6 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Eximbank: Giao dịch chuyển khoản 3100.000 VND thành công. Số dư hiện tại: 3100.0000 VND.,sms_safe,2024-05-22
PVcomBank: Giao dịch chuyển khoản 2600.000 VND thành công. Số dư hiện tại: 2600.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ AloShip đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Chúc mừng Kiệt đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
Mã OTP của bạn là 991012. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Quỳnh ơi?",sms_safe,2024-05-22
Chúc mừng sinh nhật Ly! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Chúc mừng Mai đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
SCB: Bạn vừa nhận được 1100.000 VND từ Quỳnh. Số dư mới: 1100.0000 VND.,sms_safe,2024-05-22
Nam A Bank: Số dư tài khoản thay đổi -3000.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi Viettel Post!,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C240. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C340. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Đơn hàng từ UPS đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Đơn hàng ACB Securities của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
DongA Bank: Quý khách vừa nhận được 900.000 VND từ Vy. Số dư mới: 900.0000 VND.,sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
Chúc mừng Sơn đã hoàn thành khóa học trực tuyến về kỹ năng mềm!,sms_safe,2024-05-22
SeABank: Bạn vừa nhận được 700.000 VND từ Vỹ. Số dư mới: 700.0000 VND.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 6 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Chúc mừng sinh nhật Quỳnh! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Mã OTP của bạn là 946113. Vui lòng không chia sẻ mã này cho bất kỳ ai.,sms_safe,2024-05-22
Đơn hàng từ Sendo đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Chúc mừng sinh nhật Nhật! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Mã OTP của bạn là 182836. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
SHB: Bạn vừa nhận được 500.000 VND từ Thảo. Số dư mới: 500.0000 VND.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi TCBS!,sms_safe,2024-05-22
DongA Bank: Bạn vừa nhận được 1100.000 VND từ Hùng. Số dư mới: 1100.0000 VND.,sms_safe,2024-05-22
Chúc mừng sinh nhật Khánh! Chúc bạn tuổi mới nhiều niềm vui và thành công.,sms_safe,2024-05-22
Nhắc nhở: Bạn có cuộc hẹn với khách hàng vào thứ 7 lúc 15 giờ chiều.,sms_safe,2024-05-22
Mã OTP của bạn là 871435. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
Đơn hàng từ Baemin đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 6 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
GPBank: Bạn vừa nhận được 100.000 VND từ Linh. Số dư mới: 100.0000 VND.,sms_safe,2024-05-22
Bác sĩ hẹn tai khám vào thứ 4 tuần sau lúc 9 giờ sáng.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A452.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 10 giờ sáng tại phòng khám số 5.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B199. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
PVcomBank: Giao dịch chuyển khoản 3700.000 VND thành công. Số dư hiện tại: 3700.0000 VND.,sms_safe,2024-05-22
Lịch thi môn Công nghệ phần mềm vào lúc 13h30 tại phòng A420.,sms_safe,2024-05-22
VCB: Bạn vừa nhận được 3600.000 VND từ Vy. Số dư mới: 3600.0000 VND.,sms_safe,2024-05-22
ABBank: Quý khách vừa nhận được 2000.000 VND từ Thiện. Số dư mới: 2000.0000 VND.,sms_safe,2024-05-22
"Tối nay họp nhóm lúc 8h nhé mọi người, nhớ mang laptop.",sms_safe,2024-05-22
VIB: Quý khách vừa nhận được 1500.000 VND từ Diệp. Số dư mới: 1500.0000 VND.,sms_safe,2024-05-22
OceanBank: Bạn vừa nhận được 1900.000 VND từ Dạ. Số dư mới: 1900.0000 VND.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B331. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 4 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 5 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C315. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
"Hôm nay trời đẹp quá, đi cà phê không Khánh ơi?",sms_safe,2024-05-22
Cảm ơn quý khách đã sử dụng dịch vụ của chúng tôi. Chúc quý khách một ngày tốt lành.,sms_safe,2024-05-22
TPBank: Giao dịch rút tiền 4600.000 VND thành công. Số dư hiện tại: 4600.0000 VND.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
GPBank: Số dư tài khoản thay đổi -2500.000 VND. ội dung: Thanh toán tiền điện.,sms_safe,2024-05-22
Đơn hàng Boxme của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C325. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi FPTS!,sms_safe,2024-05-22
Chúc mừng Đạt đã hoàn thành khóa học trực tuyến về lập trình Python!,sms_safe,2024-05-22
Chúc mừng bạn đã nhận được phần thưởng từ chương trình khuyến mãi Viettel Money!,sms_safe,2024-05-22
Đơn hàng Vinaphone của bạn đang được giao. Shipper sẽ gọi trước khi đến.,sms_safe,2024-05-22
BIDV: Bạn vừa nhận được 600.000 VND từ Phương. Số dư mới: 600.0000 VND.,sms_safe,2024-05-22
Đơn hàng từ Vietcombank Securities đã được giao thành công. Cảm ơn bạn đã mua sắm tại cửa hàng chúng tôi!,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
Lịch hẹn với bác sĩ vào thứ 2 lúc 11 giờ sáng tại phòng khám số 3.,sms_safe,2024-05-22
SCB: Giao dịch rút tiền 2600.000 VND thành công. Số dư hiện tại: 2600.0000 VND.,sms_safe,2024-05-22
Mã OTP của bạn là 185707. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.,sms_safe,2024-05-22
Cuộc họp nhóm sẽ diễn ra vào lúc 14h tại phòng họp B417. Vui lòng đến đúng giờ.,sms_safe,2024-05-22
